objectID,source_image_url,image_status,model
324322,https://images.metmuseum.org/CRDImages/an/web-large/DP-38926-001.jpg,included,OpenCLIP_L14
20891,https://images.metmuseum.org/CRDImages/ad/web-large/DP265419.jpg,included,OpenCLIP_L14
24182,https://images.metmuseum.org/CRDImages/aa/web-large/DP147316.jpg,included,OpenCLIP_L14
324941,https://images.metmuseum.org/CRDImages/an/web-large/DP110658.jpg,included,OpenCLIP_L14
322619,https://images.metmuseum.org/CRDImages/an/web-large/DP355701.jpg,included,OpenCLIP_L14
24316,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1284_018AA2015.jpg,included,OpenCLIP_L14
325667,https://images.metmuseum.org/CRDImages/an/web-large/DP-28977-001.jpg,included,OpenCLIP_L14
814649,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23385-001.jpg,included,OpenCLIP_L14
10367,https://images.metmuseum.org/CRDImages/ad/web-large/APS2263.jpg,included,OpenCLIP_L14
1668,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.10.41.jpg,included,OpenCLIP_L14
24318,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1286_002AA2016.jpg,included,OpenCLIP_L14
325665,https://images.metmuseum.org/CRDImages/an/web-large/DP-28976-001.jpg,included,OpenCLIP_L14
24317,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1285_002AA2016.jpg,included,OpenCLIP_L14
325669,https://images.metmuseum.org/CRDImages/an/web-large/DP110707.jpg,included,OpenCLIP_L14
678610,https://images.metmuseum.org/CRDImages/aa/web-large/36.25.1284_018AA2015.jpg,included,OpenCLIP_L14
325670,https://images.metmuseum.org/CRDImages/an/web-large/DP110708.jpg,included,OpenCLIP_L14
325562,https://images.metmuseum.org/CRDImages/an/web-large/DP110686.jpg,included,OpenCLIP_L14
327480,https://images.metmuseum.org/CRDImages/an/web-large/LC_1992_233_Side-20190624.jpg,included,OpenCLIP_L14
325345,https://images.metmuseum.org/CRDImages/an/web-large/DP-28973-001.jpg,included,OpenCLIP_L14
14006,https://images.metmuseum.org/CRDImages/ad/web-large/DP8056.jpg,included,OpenCLIP_L14
325867,https://images.metmuseum.org/CRDImages/an/web-large/DP115139.jpg,included,OpenCLIP_L14
322358,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-033.jpg,included,OpenCLIP_L14
324596,https://images.metmuseum.org/CRDImages/an/web-large/DP110591.jpg,included,OpenCLIP_L14
20615,https://images.metmuseum.org/CRDImages/ad/web-large/DP245089.jpg,included,OpenCLIP_L14
14047,https://images.metmuseum.org/CRDImages/ad/web-large/16012.jpg,included,OpenCLIP_L14
322353,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-023.jpg,included,OpenCLIP_L14
324382,https://images.metmuseum.org/CRDImages/an/web-large/DP110660.jpg,included,OpenCLIP_L14
322621,https://images.metmuseum.org/CRDImages/an/web-large/DP355694.jpg,included,OpenCLIP_L14
322359,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-035.jpg,included,OpenCLIP_L14
325565,https://images.metmuseum.org/CRDImages/an/web-large/DP-38943-001.jpg,included,OpenCLIP_L14
327832,https://images.metmuseum.org/CRDImages/an/web-large/DT917.jpg,included,OpenCLIP_L14
322351,https://images.metmuseum.org/CRDImages/an/web-large/DP-1114-001.jpg,included,OpenCLIP_L14
325868,https://images.metmuseum.org/CRDImages/an/web-large/DP-38964-001.jpg,included,OpenCLIP_L14
310599,https://images.metmuseum.org/CRDImages/ao/web-large/DP104813.jpg,included,OpenCLIP_L14
308458,https://images.metmuseum.org/CRDImages/ao/web-large/DP234685.jpg,included,OpenCLIP_L14
662967,https://images.metmuseum.org/CRDImages/ao/web-large/DP348021.jpg,included,OpenCLIP_L14
312928,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24348-001.jpg,included,OpenCLIP_L14
701288,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30698-001.jpg,included,OpenCLIP_L14
308532,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24360-001.jpg,included,OpenCLIP_L14
313256,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24340-001.jpg,included,OpenCLIP_L14
310568,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24255-001.jpg,included,OpenCLIP_L14
318345,https://images.metmuseum.org/CRDImages/ao/web-large/DT4512.jpg,included,OpenCLIP_L14
313267,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.1074.jpg,included,OpenCLIP_L14
310221,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23890-002.jpg,included,OpenCLIP_L14
316846,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24246-001.jpg,included,OpenCLIP_L14
757089,https://images.metmuseum.org/CRDImages/ao/web-large/DP-21002-001.jpg,included,OpenCLIP_L14
757056,https://images.metmuseum.org/CRDImages/ao/web-large/DP-21001-001.jpg,included,OpenCLIP_L14
308565,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25548-001.jpg,included,OpenCLIP_L14
316847,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.19_a.JPG,included,OpenCLIP_L14
310542,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23468-001.jpg,included,OpenCLIP_L14
316274,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24261-001.jpg,included,OpenCLIP_L14
314217,https://images.metmuseum.org/CRDImages/ao/web-large/DP-571-001.jpg,included,OpenCLIP_L14
313289,https://images.metmuseum.org/CRDImages/ao/web-large/DP-33254-001.jpg,included,OpenCLIP_L14
318662,https://images.metmuseum.org/CRDImages/ao/web-large/DT4514.jpg,included,OpenCLIP_L14
313240,https://images.metmuseum.org/CRDImages/ao/web-large/DP104826.jpg,included,OpenCLIP_L14
310227,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23891-001.jpg,included,OpenCLIP_L14
313398,https://images.metmuseum.org/CRDImages/ao/web-large/DP-16100-001.jpg,included,OpenCLIP_L14
733038,https://images.metmuseum.org/CRDImages/ao/web-large/DP167981.jpg,included,OpenCLIP_L14
318674,https://images.metmuseum.org/CRDImages/ao/web-large/DP-39200-001.jpg,included,OpenCLIP_L14
316780,https://images.metmuseum.org/CRDImages/ao/web-large/DP102306.jpg,included,OpenCLIP_L14
718242,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23101-003.jpg,included,OpenCLIP_L14
313262,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23472-001.jpg,included,OpenCLIP_L14
316779,https://images.metmuseum.org/CRDImages/ao/web-large/DP102306.jpg,included,OpenCLIP_L14
309713,https://images.metmuseum.org/CRDImages/ao/web-large/DT11169.jpg,included,OpenCLIP_L14
307598,https://images.metmuseum.org/CRDImages/ao/web-large/DP-17616-001.jpg,included,OpenCLIP_L14
310513,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25387-001.jpg,included,OpenCLIP_L14
317760,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24306-003.jpg,included,OpenCLIP_L14
310607,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-005.jpg,included,OpenCLIP_L14
317830,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30681-001.jpg,included,OpenCLIP_L14
316709,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25727-001.jpg,included,OpenCLIP_L14
313325,https://images.metmuseum.org/CRDImages/ao/web-large/DP102172corrected.jpg,included,OpenCLIP_L14
312599,https://images.metmuseum.org/CRDImages/ao/web-large/DP102175.jpg,included,OpenCLIP_L14
307602,https://images.metmuseum.org/CRDImages/ao/web-large/book3.jpg,included,OpenCLIP_L14
315884,https://images.metmuseum.org/CRDImages/ao/web-large/1987.450.2ab1.JPG,included,OpenCLIP_L14
309529,https://images.metmuseum.org/CRDImages/ao/web-large/68.128_a.JPG,included,OpenCLIP_L14
312581,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23907-001.jpg,included,OpenCLIP_L14
319633,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-003.jpg,included,OpenCLIP_L14
312643,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23864-001.jpg,included,OpenCLIP_L14
309958,https://images.metmuseum.org/CRDImages/ao/web-large/DP-41709-001.jpg,included,OpenCLIP_L14
314523,https://images.metmuseum.org/CRDImages/ao/web-large/DP101926.jpg,included,OpenCLIP_L14
316304,https://images.metmuseum.org/CRDImages/ao/web-large/DP219258.jpg,included,OpenCLIP_L14
314522,https://images.metmuseum.org/CRDImages/ao/web-large/DP23127.jpg,included,OpenCLIP_L14
314827,https://images.metmuseum.org/CRDImages/ao/web-large/DT4867.jpg,included,OpenCLIP_L14
316711,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24262-001.jpg,included,OpenCLIP_L14
314518,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-001.jpg,included,OpenCLIP_L14
314524,https://images.metmuseum.org/CRDImages/ao/web-large/h1_1982.207.7.jpg,included,OpenCLIP_L14
316813,https://images.metmuseum.org/CRDImages/ao/web-large/1993.441_a.JPG,included,OpenCLIP_L14
320804,https://images.metmuseum.org/CRDImages/ao/web-large/TR.489.2010_a.jpg,included,OpenCLIP_L14
310480,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23862-001.jpg,included,OpenCLIP_L14
319873,https://images.metmuseum.org/CRDImages/ao/web-large/DP148420.jpg,included,OpenCLIP_L14
310498,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25391-001.jpg,included,OpenCLIP_L14
126673,https://images.metmuseum.org/CRDImages/ao/web-large/DP-27227-001.jpg,included,OpenCLIP_L14
312694,https://images.metmuseum.org/CRDImages/ao/web-large/DP-43940-006.jpg,included,OpenCLIP_L14
312923,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.736_a.jpg,included,OpenCLIP_L14
316796,https://images.metmuseum.org/CRDImages/ao/web-large/DP208760.jpg,included,OpenCLIP_L14
317619,https://images.metmuseum.org/CRDImages/ao/web-large/hz1998_71.jpg,included,OpenCLIP_L14
309952,https://images.metmuseum.org/CRDImages/ao/web-large/DP-43941-001.jpg,included,OpenCLIP_L14
310467,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23470-001.jpg,included,OpenCLIP_L14
315668,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-020.jpg,included,OpenCLIP_L14
320054,https://images.metmuseum.org/CRDImages/ao/web-large/DP107700.jpg,included,OpenCLIP_L14
316963,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29610-001.jpg,included,OpenCLIP_L14
929079,https://images.metmuseum.org/CRDImages/as/web-large/DP-44394-002.jpg,included,OpenCLIP_L14
49068,https://images.metmuseum.org/CRDImages/as/web-large/DP276881.jpg,included,OpenCLIP_L14
49179,https://images.metmuseum.org/CRDImages/as/web-large/DP162807.jpg,included,OpenCLIP_L14
53660,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_10_Burke_website.jpg,included,OpenCLIP_L14
39901,https://images.metmuseum.org/CRDImages/as/web-large/DP153705.jpg,included,OpenCLIP_L14
701293,https://images.metmuseum.org/CRDImages/as/web-large/DP-13240-001.jpg,included,OpenCLIP_L14
53002,https://images.metmuseum.org/CRDImages/as/web-large/LC-2015_300_271_001.jpg,included,OpenCLIP_L14
39931,https://images.metmuseum.org/CRDImages/as/web-large/DP160517.jpg,included,OpenCLIP_L14
857949,https://images.metmuseum.org/CRDImages/as/web-large/DP-28519-001.jpg,included,OpenCLIP_L14
45258,https://images.metmuseum.org/CRDImages/as/web-large/DT1607.jpg,included,OpenCLIP_L14
